State,State Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Gender,Gender Code,Race,Race Code,Year,Year Code,Deaths,Population,Crude Rate
Kansas,20,25-34 years,25-34,Male,M,White,2106-3,2008,2008,23,160574,14.3
Kansas,20,25-34 years,25-34,Male,M,White,2106-3,2009,2009,30,164398,18.2
Kansas,20,25-34 years,25-34,Male,M,White,2106-3,2010,2010,30,167652,17.9
Kansas,20,25-34 years,25-34,Male,M,White,2106-3,2011,2011,33,169996,19.4
Kansas,20,25-34 years,25-34,Male,M,White,2106-3,2012,2012,52,171750,30.3
Kansas,20,25-34 years,25-34,Male,M,White,2106-3,2013,2013,37,171595,21.6
Kansas,20,25-34 years,25-34,Male,M,White,2106-3,2014,2014,36,170724,21.1
Kansas,20,25-34 years,25-34,Male,M,White,2106-3,2015,2015,46,170589,27
Kansas,20,35-44 years,35-44,Female,F,White,2106-3,1999,1999,10,192796,Unreliable
Kansas,20,35-44 years,35-44,Female,F,White,2106-3,2000,2000,10,190678,Unreliable
Kansas,20,35-44 years,35-44,Female,F,White,2106-3,2001,2001,31,186710,16.6
Kansas,20,35-44 years,35-44,Female,F,White,2106-3,2002,2002,30,182007,16.5
Kansas,20,35-44 years,35-44,Female,F,White,2106-3,2003,2003,23,176891,13
Kansas,20,35-44 years,35-44,Female,F,White,2106-3,2004,2004,36,172602,20.9
Kansas,20,35-44 years,35-44,Female,F,White,2106-3,2005,2005,34,168988,20.1
Kansas,20,35-44 years,35-44,Female,F,White,2106-3,2006,2006,30,165037,18.2
Kansas,20,35-44 years,35-44,Female,F,White,2106-3,2007,2007,30,161194,18.6
Kansas,20,35-44 years,35-44,Female,F,White,2106-3,2008,2008,24,156723,15.3
Kansas,20,35-44 years,35-44,Female,F,White,2106-3,2009,2009,29,153155,18.9
Kansas,20,35-44 years,35-44,Female,F,White,2106-3,2010,2010,21,151584,13.9
Kansas,20,35-44 years,35-44,Female,F,White,2106-3,2011,2011,33,149723,22
Kansas,20,35-44 years,35-44,Female,F,White,2106-3,2012,2012,35,149129,23.5
Kansas,20,35-44 years,35-44,Female,F,White,2106-3,2013,2013,41,148955,27.5
Kansas,20,35-44 years,35-44,Female,F,White,2106-3,2014,2014,30,148931,20.1
Kansas,20,35-44 years,35-44,Female,F,White,2106-3,2015,2015,32,148783,21.5
Kansas,20,35-44 years,35-44,Male,M,White,2106-3,1999,1999,21,193341,10.9
Kansas,20,35-44 years,35-44,Male,M,White,2106-3,2000,2000,33,190848,17.3
Kansas,20,35-44 years,35-44,Male,M,White,2106-3,2001,2001,24,186586,12.9
Kansas,20,35-44 years,35-44,Male,M,White,2106-3,2002,2002,38,181197,21
Kansas,20,35-44 years,35-44,Male,M,White,2106-3,2003,2003,32,175850,18.2
Kansas,20,35-44 years,35-44,Male,M,White,2106-3,2004,2004,41,172408,23.8
Kansas,20,35-44 years,35-44,Male,M,White,2106-3,2005,2005,40,169202,23.6
Kansas,20,35-44 years,35-44,Male,M,White,2106-3,2006,2006,37,165994,22.3
Kansas,20,35-44 years,35-44,Male,M,White,2106-3,2007,2007,37,162423,22.8
Kansas,20,35-44 years,35-44,Male,M,White,2106-3,2008,2008,28,159109,17.6
Kansas,20,35-44 years,35-44,Male,M,White,2106-3,2009,2009,43,155720,27.6
Kansas,20,35-44 years,35-44,Male,M,White,2106-3,2010,2010,29,154114,18.8
Kansas,20,35-44 years,35-44,Male,M,White,2106-3,2011,2011,34,152163,22.3
Kansas,20,35-44 years,35-44,Male,M,White,2106-3,2012,2012,35,151910,23
Kansas,20,35-44 years,35-44,Male,M,White,2106-3,2013,2013,39,152289,25.6
Kansas,20,35-44 years,35-44,Male,M,White,2106-3,2014,2014,30,152416,19.7
Kansas,20,35-44 years,35-44,Male,M,White,2106-3,2015,2015,45,153049,29.4
Kansas,20,45-54 years,45-54,Female,F,White,2106-3,2001,2001,14,170417,Unreliable
Kansas,20,45-54 years,45-54,Female,F,White,2106-3,2002,2002,20,172748,11.6
Kansas,20,45-54 years,45-54,Female,F,White,2106-3,2003,2003,24,176063,13.6
Kansas,20,45-54 years,45-54,Female,F,White,2106-3,2004,2004,23,179277,12.8
Kansas,20,45-54 years,45-54,Female,F,White,2106-3,2005,2005,30,182669,16.4
Kansas,20,45-54 years,45-54,Female,F,White,2106-3,2006,2006,35,185178,18.9
Kansas,20,45-54 years,45-54,Female,F,White,2106-3,2007,2007,44,187060,23.5
Kansas,20,45-54 years,45-54,Female,F,White,2106-3,2008,2008,43,187694,22.9
Kansas,20,45-54 years,45-54,Female,F,White,2106-3,2009,2009,60,187225,32
Kansas,20,45-54 years,45-54,Female,F,White,2106-3,2010,2010,42,185865,22.6
Kansas,20,45-54 years,45-54,Female,F,White,2106-3,2011,2011,45,181953,24.7
Kansas,20,45-54 years,45-54,Female,F,White,2106-3,2012,2012,49,176973,27.7
Kansas,20,45-54 years,45-54,Female,F,White,2106-3,2013,2013,45,170567,26.4
Kansas,20,45-54 years,45-54,Female,F,White,2106-3,2014,2014,46,166436,27.6
Kansas,20,45-54 years,45-54,Female,F,White,2106-3,2015,2015,41,162212,25.3
Kansas,20,45-54 years,45-54,Male,M,White,2106-3,1999,1999,15,160325,Unreliable
Kansas,20,45-54 years,45-54,Male,M,White,2106-3,2001,2001,23,172059,13.4
Kansas,20,45-54 years,45-54,Male,M,White,2106-3,2002,2002,40,174428,22.9
Kansas,20,45-54 years,45-54,Male,M,White,2106-3,2003,2003,30,177169,16.9
Kansas,20,45-54 years,45-54,Male,M,White,2106-3,2004,2004,42,179404,23.4
Kansas,20,45-54 years,45-54,Male,M,White,2106-3,2005,2005,53,181731,29.2
Kansas,20,45-54 years,45-54,Male,M,White,2106-3,2006,2006,44,182923,24.1
Kansas,20,45-54 years,45-54,Male,M,White,2106-3,2007,2007,51,184270,27.7
Kansas,20,45-54 years,45-54,Male,M,White,2106-3,2008,2008,31,184118,16.8
Kansas,20,45-54 years,45-54,Male,M,White,2106-3,2009,2009,48,183952,26.1
Kansas,20,45-54 years,45-54,Male,M,White,2106-3,2010,2010,42,182348,23
Kansas,20,45-54 years,45-54,Male,M,White,2106-3,2011,2011,50,178670,28
Kansas,20,45-54 years,45-54,Male,M,White,2106-3,2012,2012,44,173837,25.3
Kansas,20,45-54 years,45-54,Male,M,White,2106-3,2013,2013,48,168332,28.5
Kansas,20,45-54 years,45-54,Male,M,White,2106-3,2014,2014,41,164749,24.9
Kansas,20,45-54 years,45-54,Male,M,White,2106-3,2015,2015,36,160989,22.4
Kansas,20,55-64 years,55-64,Female,F,White,2106-3,2003,2003,10,118974,Unreliable
Kansas,20,55-64 years,55-64,Female,F,White,2106-3,2006,2006,12,133808,Unreliable
Kansas,20,55-64 years,55-64,Female,F,White,2106-3,2007,2007,13,139383,Unreliable
Kansas,20,55-64 years,55-64,Female,F,White,2106-3,2008,2008,17,143987,Unreliable
Kansas,20,55-64 years,55-64,Female,F,White,2106-3,2009,2009,18,149907,Unreliable
Kansas,20,55-64 years,55-64,Female,F,White,2106-3,2010,2010,20,154582,12.9
Kansas,20,55-64 years,55-64,Female,F,White,2106-3,2011,2011,24,161495,14.9
Kansas,20,55-64 years,55-64,Female,F,White,2106-3,2012,2012,20,163490,12.2
Kansas,20,55-64 years,55-64,Female,F,White,2106-3,2013,2013,21,166433,12.6
Kansas,20,55-64 years,55-64,Female,F,White,2106-3,2014,2014,31,169251,18.3
Kansas,20,55-64 years,55-64,Female,F,White,2106-3,2015,2015,23,171720,13.4
Kansas,20,55-64 years,55-64,Male,M,White,2106-3,2006,2006,11,131360,Unreliable
Kansas,20,55-64 years,55-64,Male,M,White,2106-3,2007,2007,13,137131,Unreliable
Kansas,20,55-64 years,55-64,Male,M,White,2106-3,2008,2008,12,141595,Unreliable
Kansas,20,55-64 years,55-64,Male,M,White,2106-3,2009,2009,17,147202,Unreliable
Kansas,20,55-64 years,55-64,Male,M,White,2106-3,2010,2010,15,151755,Unreliable
Kansas,20,55-64 years,55-64,Male,M,White,2106-3,2011,2011,15,158157,Unreliable
Kansas,20,55-64 years,55-64,Male,M,White,2106-3,2012,2012,21,159803,13.1
Kansas,20,55-64 years,55-64,Male,M,White,2106-3,2013,2013,28,161543,17.3
Kansas,20,55-64 years,55-64,Male,M,White,2106-3,2014,2014,29,163449,17.7
Kansas,20,55-64 years,55-64,Male,M,White,2106-3,2015,2015,37,164879,22.4
Kansas,20,65-74 years,65-74,Female,F,White,2106-3,2013,2013,10,105819,Unreliable
Kentucky,21,15-24 years,15-24,Female,F,White,2106-3,2003,2003,17,255493,Unreliable
Kentucky,21,15-24 years,15-24,Female,F,White,2106-3,2004,2004,17,255245,Unreliable
Kentucky,21,15-24 years,15-24,Female,F,White,2106-3,2005,2005,12,254086,Unreliable
Kentucky,21,15-24 years,15-24,Female,F,White,2106-3,2006,2006,22,251671,8.7
Kentucky,21,15-24 years,15-24,Female,F,White,2106-3,2007,2007,17,251954,Unreliable
Kentucky,21,15-24 years,15-24,Female,F,White,2106-3,2008,2008,16,252175,Unreliable
Kentucky,21,15-24 years,15-24,Female,F,White,2106-3,2009,2009,14,251686,Unreliable
Kentucky,21,15-24 years,15-24,Female,F,White,2106-3,2010,2010,21,252073,8.3
Kentucky,21,15-24 years,15-24,Female,F,White,2106-3,2011,2011,20,252932,7.9
Kentucky,21,15-24 years,15-24,Female,F,White,2106-3,2012,2012,23,251864,9.1
Kentucky,21,15-24 years,15-24,Female,F,White,2106-3,2013,2013,26,252467,10.3
Kentucky,21,15-24 years,15-24,Female,F,White,2106-3,2014,2014,25,253227,9.9
Kentucky,21,15-24 years,15-24,Female,F,White,2106-3,2015,2015,24,249975,9.6
Kentucky,21,15-24 years,15-24,Male,M,White,2106-3,2000,2000,24,261076,9.2
Kentucky,21,15-24 years,15-24,Male,M,White,2106-3,2001,2001,24,264487,9.1
Kentucky,21,15-24 years,15-24,Male,M,White,2106-3,2002,2002,33,265260,12.4
Kentucky,21,15-24 years,15-24,Male,M,White,2106-3,2003,2003,51,264131,19.3
Kentucky,21,15-24 years,15-24,Male,M,White,2106-3,2004,2004,45,265422,17
Kentucky,21,15-24 years,15-24,Male,M,White,2106-3,2005,2005,59,265654,22.2
Kentucky,21,15-24 years,15-24,Male,M,White,2106-3,2006,2006,58,261932,22.1
Kentucky,21,15-24 years,15-24,Male,M,White,2106-3,2007,2007,56,264120,21.2
Kentucky,21,15-24 years,15-24,Male,M,White,2106-3,2008,2008,45,261853,17.2
Kentucky,21,15-24 years,15-24,Male,M,White,2106-3,2009,2009,41,262122,15.6
Kentucky,21,15-24 years,15-24,Male,M,White,2106-3,2010,2010,41,261807,15.7
Kentucky,21,15-24 years,15-24,Male,M,White,2106-3,2011,2011,46,262779,17.5
Kentucky,21,15-24 years,15-24,Male,M,White,2106-3,2012,2012,49,263374,18.6
Kentucky,21,15-24 years,15-24,Male,M,White,2106-3,2013,2013,47,263840,17.8
Kentucky,21,15-24 years,15-24,Male,M,White,2106-3,2014,2014,40,265255,15.1
Kentucky,21,15-24 years,15-24,Male,M,White,2106-3,2015,2015,49,263014,18.6
Kentucky,21,25-34 years,25-34,Female,F,White,2106-3,2000,2000,18,255854,Unreliable
Kentucky,21,25-34 years,25-34,Female,F,White,2106-3,2001,2001,27,249581,10.8
Kentucky,21,25-34 years,25-34,Female,F,White,2106-3,2002,2002,28,247157,11.3
Kentucky,21,25-34 years,25-34,Female,F,White,2106-3,2003,2003,40,246484,16.2
Kentucky,21,25-34 years,25-34,Female,F,White,2106-3,2004,2004,48,245073,19.6
Kentucky,21,25-34 years,25-34,Female,F,White,2106-3,2005,2005,33,246300,13.4
Kentucky,21,25-34 years,25-34,Female,F,White,2106-3,2006,2006,53,247317,21.4
Kentucky,21,25-34 years,25-34,Female,F,White,2106-3,2007,2007,48,246995,19.4
Kentucky,21,25-34 years,25-34,Female,F,White,2106-3,2008,2008,62,248356,25
Kentucky,21,25-34 years,25-34,Female,F,White,2106-3,2009,2009,39,248253,15.7
Kentucky,21,25-34 years,25-34,Female,F,White,2106-3,2010,2010,69,248692,27.7
Kentucky,21,25-34 years,25-34,Female,F,White,2106-3,2011,2011,85,249974,34
Kentucky,21,25-34 years,25-34,Female,F,White,2106-3,2012,2012,84,248333,33.8
Kentucky,21,25-34 years,25-34,Female,F,White,2106-3,2013,2013,66,247441,26.7
Kentucky,21,25-34 years,25-34,Female,F,White,2106-3,2014,2014,66,248050,26.6
Kentucky,21,25-34 years,25-34,Female,F,White,2106-3,2015,2015,101,249081,40.5
Kentucky,21,25-34 years,25-34,Male,M,White,2106-3,1999,1999,35,259218,13.5
Kentucky,21,25-34 years,25-34,Male,M,White,2106-3,2000,2000,34,257789,13.2
Kentucky,21,25-34 years,25-34,Male,M,White,2106-3,2001,2001,48,252573,19
Kentucky,21,25-34 years,25-34,Male,M,White,2106-3,2002,2002,74,249845,29.6
Kentucky,21,25-34 years,25-34,Male,M,White,2106-3,2003,2003,71,248388,28.6
Kentucky,21,25-34 years,25-34,Male,M,White,2106-3,2004,2004,72,249312,28.9
Kentucky,21,25-34 years,25-34,Male,M,White,2106-3,2005,2005,112,249779,44.8
Kentucky,21,25-34 years,25-34,Male,M,White,2106-3,2006,2006,138,248848,55.5
Kentucky,21,25-34 years,25-34,Male,M,White,2106-3,2007,2007,134,250098,53.6
Kentucky,21,25-34 years,25-34,Male,M,White,2106-3,2008,2008,112,249503,44.9
Kentucky,21,25-34 years,25-34,Male,M,White,2106-3,2009,2009,121,252566,47.9
Kentucky,21,25-34 years,25-34,Male,M,White,2106-3,2010,2010,154,252889,60.9
Kentucky,21,25-34 years,25-34,Male,M,White,2106-3,2011,2011,145,253911,57.1
Kentucky,21,25-34 years,25-34,Male,M,White,2106-3,2012,2012,152,252992,60.1
Kentucky,21,25-34 years,25-34,Male,M,White,2106-3,2013,2013,139,250286,55.5
Kentucky,21,25-34 years,25-34,Male,M,White,2106-3,2014,2014,157,250080,62.8
Kentucky,21,25-34 years,25-34,Male,M,White,2106-3,2015,2015,197,250108,78.8
Kentucky,21,35-44 years,35-44,Female,F,White,2106-3,1999,1999,23,296513,7.8
Kentucky,21,35-44 years,35-44,Female,F,White,2106-3,2000,2000,25,296442,8.4
Kentucky,21,35-44 years,35-44,Female,F,White,2106-3,2001,2001,49,293069,16.7
Kentucky,21,35-44 years,35-44,Female,F,White,2106-3,2002,2002,59,288888,20.4
Kentucky,21,35-44 years,35-44,Female,F,White,2106-3,2003,2003,75,284623,26.4
Kentucky,21,35-44 years,35-44,Female,F,White,2106-3,2004,2004,61,280652,21.7
Kentucky,21,35-44 years,35-44,Female,F,White,2106-3,2005,2005,68,277602,24.5
Kentucky,21,35-44 years,35-44,Female,F,White,2106-3,2006,2006,75,276008,27.2
Kentucky,21,35-44 years,35-44,Female,F,White,2106-3,2007,2007,70,271907,25.7
Kentucky,21,35-44 years,35-44,Female,F,White,2106-3,2008,2008,79,267857,29.5
Kentucky,21,35-44 years,35-44,Female,F,White,2106-3,2009,2009,86,261855,32.8
Kentucky,21,35-44 years,35-44,Female,F,White,2106-3,2010,2010,111,258298,43
Kentucky,21,35-44 years,35-44,Female,F,White,2106-3,2011,2011,122,254886,47.9
Kentucky,21,35-44 years,35-44,Female,F,White,2106-3,2012,2012,102,252369,40.4
Kentucky,21,35-44 years,35-44,Female,F,White,2106-3,2013,2013,99,251465,39.4
Kentucky,21,35-44 years,35-44,Female,F,White,2106-3,2014,2014,104,249176,41.7
Kentucky,21,35-44 years,35-44,Female,F,White,2106-3,2015,2015,147,248172,59.2
Kentucky,21,35-44 years,35-44,Male,M,White,2106-3,1999,1999,48,290492,16.5
Kentucky,21,35-44 years,35-44,Male,M,White,2106-3,2000,2000,61,290580,21
Kentucky,21,35-44 years,35-44,Male,M,White,2106-3,2001,2001,82,287982,28.5
Kentucky,21,35-44 years,35-44,Male,M,White,2106-3,2002,2002,101,284302,35.5
Kentucky,21,35-44 years,35-44,Male,M,White,2106-3,2003,2003,116,279764,41.5
Kentucky,21,35-44 years,35-44,Male,M,White,2106-3,2004,2004,109,278323,39.2
Kentucky,21,35-44 years,35-44,Male,M,White,2106-3,2005,2005,120,275364,43.6
Kentucky,21,35-44 years,35-44,Male,M,White,2106-3,2006,2006,122,274262,44.5
Kentucky,21,35-44 years,35-44,Male,M,White,2106-3,2007,2007,110,272918,40.3
Kentucky,21,35-44 years,35-44,Male,M,White,2106-3,2008,2008,127,268313,47.3
Kentucky,21,35-44 years,35-44,Male,M,White,2106-3,2009,2009,123,263546,46.7
Kentucky,21,35-44 years,35-44,Male,M,White,2106-3,2010,2010,168,260160,64.6
Kentucky,21,35-44 years,35-44,Male,M,White,2106-3,2011,2011,200,256200,78.1
Kentucky,21,35-44 years,35-44,Male,M,White,2106-3,2012,2012,172,253812,67.8
Kentucky,21,35-44 years,35-44,Male,M,White,2106-3,2013,2013,171,252563,67.7
Kentucky,21,35-44 years,35-44,Male,M,White,2106-3,2014,2014,170,250445,67.9
Kentucky,21,35-44 years,35-44,Male,M,White,2106-3,2015,2015,211,248559,84.9
Kentucky,21,45-54 years,45-54,Female,F,White,2106-3,1999,1999,18,255444,Unreliable
Kentucky,21,45-54 years,45-54,Female,F,White,2106-3,2000,2000,20,261740,7.6
Kentucky,21,45-54 years,45-54,Female,F,White,2106-3,2001,2001,26,271415,9.6
Kentucky,21,45-54 years,45-54,Female,F,White,2106-3,2002,2002,29,273282,10.6
Kentucky,21,45-54 years,45-54,Female,F,White,2106-3,2003,2003,61,278118,21.9
Kentucky,21,45-54 years,45-54,Female,F,White,2106-3,2004,2004,46,281335,16.4
Kentucky,21,45-54 years,45-54,Female,F,White,2106-3,2005,2005,79,285370,27.7
Kentucky,21,45-54 years,45-54,Female,F,White,2106-3,2006,2006,74,290109,25.5
Kentucky,21,45-54 years,45-54,Female,F,White,2106-3,2007,2007,71,292921,24.2
Kentucky,21,45-54 years,45-54,Female,F,White,2106-3,2008,2008,103,295750,34.8
Kentucky,21,45-54 years,45-54,Female,F,White,2106-3,2009,2009,107,296936,36
Kentucky,21,45-54 years,45-54,Female,F,White,2106-3,2010,2010,121,297072,40.7
Kentucky,21,45-54 years,45-54,Female,F,White,2106-3,2011,2011,127,293632,43.3
Kentucky,21,45-54 years,45-54,Female,F,White,2106-3,2012,2012,147,288252,51
Kentucky,21,45-54 years,45-54,Female,F,White,2106-3,2013,2013,120,284538,42.2
Kentucky,21,45-54 years,45-54,Female,F,White,2106-3,2014,2014,129,280315,46
Kentucky,21,45-54 years,45-54,Female,F,White,2106-3,2015,2015,153,276621,55.3
Kentucky,21,45-54 years,45-54,Male,M,White,2106-3,1999,1999,20,248142,8.1
Kentucky,21,45-54 years,45-54,Male,M,White,2106-3,2000,2000,25,254692,9.8
Kentucky,21,45-54 years,45-54,Male,M,White,2106-3,2001,2001,48,264250,18.2
Kentucky,21,45-54 years,45-54,Male,M,White,2106-3,2002,2002,53,266104,19.9
Kentucky,21,45-54 years,45-54,Male,M,White,2106-3,2003,2003,76,270270,28.1
Kentucky,21,45-54 years,45-54,Male,M,White,2106-3,2004,2004,85,272939,31.1
Kentucky,21,45-54 years,45-54,Male,M,White,2106-3,2005,2005,92,277299,33.2
Kentucky,21,45-54 years,45-54,Male,M,White,2106-3,2006,2006,94,281638,33.4
Kentucky,21,45-54 years,45-54,Male,M,White,2106-3,2007,2007,109,283321,38.5
Kentucky,21,45-54 years,45-54,Male,M,White,2106-3,2008,2008,130,286395,45.4
Kentucky,21,45-54 years,45-54,Male,M,White,2106-3,2009,2009,139,287805,48.3
Kentucky,21,45-54 years,45-54,Male,M,White,2106-3,2010,2010,184,288400,63.8
Kentucky,21,45-54 years,45-54,Male,M,White,2106-3,2011,2011,184,285640,64.4
Kentucky,21,45-54 years,45-54,Male,M,White,2106-3,2012,2012,191,280904,68
Kentucky,21,45-54 years,45-54,Male,M,White,2106-3,2013,2013,156,277278,56.3
Kentucky,21,45-54 years,45-54,Male,M,White,2106-3,2014,2014,168,273174,61.5
Kentucky,21,45-54 years,45-54,Male,M,White,2106-3,2015,2015,186,269982,68.9
Kentucky,21,55-64 years,55-64,Female,F,White,2106-3,2001,2001,13,185671,Unreliable
Kentucky,21,55-64 years,55-64,Female,F,White,2106-3,2002,2002,21,196724,10.7
Kentucky,21,55-64 years,55-64,Female,F,White,2106-3,2003,2003,22,205047,10.7
Kentucky,21,55-64 years,55-64,Female,F,White,2106-3,2004,2004,11,212510,Unreliable
Kentucky,21,55-64 years,55-64,Female,F,White,2106-3,2005,2005,15,220843,Unreliable
Kentucky,21,55-64 years,55-64,Female,F,White,2106-3,2006,2006,29,229142,12.7
Kentucky,21,55-64 years,55-64,Female,F,White,2106-3,2007,2007,29,236330,12.3
Kentucky,21,55-64 years,55-64,Female,F,White,2106-3,2008,2008,32,243190,13.2
Kentucky,21,55-64 years,55-64,Female,F,White,2106-3,2009,2009,31,250226,12.4
Kentucky,21,55-64 years,55-64,Female,F,White,2106-3,2010,2010,44,256807,17.1
Kentucky,21,55-64 years,55-64,Female,F,White,2106-3,2011,2011,45,266366,16.9
Kentucky,21,55-64 years,55-64,Female,F,White,2106-3,2012,2012,66,266825,24.7
Kentucky,21,55-64 years,55-64,Female,F,White,2106-3,2013,2013,57,270476,21.1
Kentucky,21,55-64 years,55-64,Female,F,White,2106-3,2014,2014,78,273343,28.5
Kentucky,21,55-64 years,55-64,Female,F,White,2106-3,2015,2015,64,276437,23.2
Kentucky,21,55-64 years,55-64,Male,M,White,2106-3,2003,2003,19,192753,Unreliable
Kentucky,21,55-64 years,55-64,Male,M,White,2106-3,2004,2004,13,200443,Unreliable
Kentucky,21,55-64 years,55-64,Male,M,White,2106-3,2005,2005,23,208483,11
Kentucky,21,55-64 years,55-64,Male,M,White,2106-3,2006,2006,23,216614,10.6
Kentucky,21,55-64 years,55-64,Male,M,White,2106-3,2007,2007,27,223536,12.1
Kentucky,21,55-64 years,55-64,Male,M,White,2106-3,2008,2008,20,230087,8.7
Kentucky,21,55-64 years,55-64,Male,M,White,2106-3,2009,2009,39,236548,16.5
Kentucky,21,55-64 years,55-64,Male,M,White,2106-3,2010,2010,51,242565,21
Kentucky,21,55-64 years,55-64,Male,M,White,2106-3,2011,2011,49,251376,19.5
Kentucky,21,55-64 years,55-64,Male,M,White,2106-3,2012,2012,68,251378,27.1
Kentucky,21,55-64 years,55-64,Male,M,White,2106-3,2013,2013,87,254450,34.2
Kentucky,21,55-64 years,55-64,Male,M,White,2106-3,2014,2014,104,256307,40.6
Kentucky,21,55-64 years,55-64,Male,M,White,2106-3,2015,2015,103,259155,39.7
Kentucky,21,65-74 years,65-74,Female,F,White,2106-3,2004,2004,12,143065,Unreliable
Kentucky,21,65-74 years,65-74,Female,F,White,2106-3,2006,2006,11,148204,Unreliable
Kentucky,21,65-74 years,65-74,Female,F,White,2106-3,2010,2010,10,163044,Unreliable
Kentucky,21,65-74 years,65-74,Female,F,White,2106-3,2011,2011,13,167181,Unreliable
Kentucky,21,65-74 years,65-74,Female,F,White,2106-3,2012,2012,12,177243,Unreliable
Kentucky,21,65-74 years,65-74,Female,F,White,2106-3,2013,2013,12,184048,Unreliable
Kentucky,21,65-74 years,65-74,Female,F,White,2106-3,2014,2014,15,191222,Unreliable
Kentucky,21,65-74 years,65-74,Female,F,White,2106-3,2015,2015,14,197299,Unreliable
Kentucky,21,65-74 years,65-74,Male,M,White,2106-3,2006,2006,10,127214,Unreliable
